,link,product_description,customer_satisfaction,total_rating_info
10,https://www.tokopedia.com/galaxycare/ponsel-android-pintar-hp-opp0-reno9-pro-4g-5g-asli-baru-16gb-512gb-ram-7-5-inci-6800mah-komputer-murah-untuk-dipelajari-siswa-jaminan-keaslian-resmi-32mp-64mp-hd-kamera-obralan-smartphone-murah-terlaris-cod-hitam-6-3inch-128gb-80f46?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D20250301042531E7F72256397B2D1A4E75%26src%3Dsearch,"1.Model: OPPO Reno9 Pro 2. Peron: MTK6889 3. Siaga: Kartu SIM ganda (satu slot mendukung kartu SIM, slot lainnya mendukung kartu SIM atau kartu TF) 4. Warna: Ungu/Hitam/Biru 6. Pembicara: 1511 pembicara 7. Frekuensi: GSM850/900/1800/1900MHz, 3G: WCDMA850/1900/2100MHz, 4G LTE 5G 8. Getaran: Dukungan 9. Memori: RAM 16GB + ROM 512GB 10. Multimedia: radio MP3/MP4/3GP/FM/Bluetooth 11.Kamera: 24MP+48MP 12. Multi-fungsi: layar penuh, pengenalan wajah, SIM ganda, Wifi, GPS, sensor gravitasi, Jam alarm, kalender, kalkulator, perekam audio, perekam video, WAP/MMS/GPR, program, tampilan gambar, e-book, jam dunia, flash kartu sampul belakang IML. 13. Bahasa: Mendukung berbagai bahasa 14. Lainnya: Sistem Android OS 12.0 15. Baterai: baterai lithium-ion 6800Mah 16. Pengaturan Produk Gratis ● 1.Model: OPPO Reno9 pro ● 2. Slot kartu: kartu ganda dual standby (satu slot kartu mendukung kartu SIM, slot kartu lainnya mendukung kartu SIM atau kartu TF) ● 3. Layar: 7,5 inci ● 4. Jaringan: Mendukung 3G/4G/5G ● 5. Getaran: Dukungan ● 6. Buka kunci: sidik jari, layar pengenalan wajah ● 7. Warna: hitam, ungu, biru ● 8. Memori: RAM12GB+ROM512GB ● 9. Multimedia: radio MP3/MP4/3GP/FM/Bluetooth ● 10.Kamera: 24MP+58MP ● 11. Multi-fungsi: layar penuh, pengenalan wajah, dual SIM, Wifi, GPS, sensor gravitasi, jam alarm, kalender, kalkulator, perekam video, WAP/MMS/GPR, penampil gambar, e-book, jam dunia, kembali sampul, Pelabelan Dalam Cetakan IML ● 12. Bahasa: Mendukung bahasa Indonesia, Inggris, Cina, Prancis, Rusia, dll. ● 13. Baterai: baterai lithium-ion 6800mAh",Customer satisfaction information not found.,Rating information not found.
11,https://www.tokopedia.com/msh-29/bisa-cod-hp-murah-sumsumg-s23-ultra-5g-7-8inci-ponsel-jaminan-murah?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D20250301042531E7F72256397B2D1A4E75%26src%3Dsearch,"Q: Apakah ini mendukung pengiriman uang (COD)? A: Ya, kami mendukung transfer tunai.  Q: Apakah barang dijamin? A: Ya, jika ada masalah dengan verifikasi, kami memberikan layanan kompensasi dan pengembalian.  Ketentuan Pengembalian: - Garansi hanya berlaku jika segel masih utuh dan tidak ada human error - Ongkos kirim dan retur sepenuhnya ditanggung pembeli - Barang yang dikembalikan harus tidak rusak dan disegel  Melihat: - Order masuk jam 00:00 s/d 18:00 Pengiriman di hari yang sama..  Setelah itu akan dikirim keesokan harinya Mungkin akan tiba dalam waktu sekitar 1-3 hari. It may arrive in about 1-3 days.  Specification: 1.Model No.:S23 Ultra 2.Platform : Qualcomm 888+ 3.Standby: Dual sim dual standby(A slot support SIM card, another slot support SIM card or TF card) 4.Screen: 7.3 HD+ Full Display 1080X2320 5.Speaker: 1511 Box Speaker 6.Frequency: GSM850, 3G: WCDMA2100MHz，5G LTE  5G7.Vibration: Support 8.Colors:   Black/Gold/Light Blue/Green/Purple 9.Memory: 12GB RAM+128 ROM 10.Multi Media: MP3/MP4/3GP/FM Radio/Bluetooth 11.Camera: 48MP+72MP 12.Multi Function: Full screen, Face recognition, Dual SIM, Wifi, GPS, Gravity Sensor, Alarm ,Calendar ,Calculator ,Audio recorder ,Video recorder, WAP/MMS/GPR, Image viewer,E-Book,World clock,Tasks card rear flash IML rear cover 13.Languages: Multi-language support 14.Others: Android OS 12.0 System 15.Battery:8000Mah Lithium-ion battery 16.Type-C plug 17.Ultra unibody  Package Included: 1 x Smartphone, 1 x Charger Adapter, 1 x Headphones, 1 x User Manual 1 x phone case 1 x Protection film   SKU : 3131/1522918769313660928/55",Customer satisfaction information not found.,Rating information not found.
12,https://www.tokopedia.com/strawberryshop27/sharp-aquos-sh-305-hp-android-murah?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D20250301042531E7F72256397B2D1A4E75%26src%3Dsearch,"Kondisi barang 90-98% ( jika ada lecet dikit wajar, karena hp second. Kalo mulus 100% hp baru ) - Siap gojek untuk wilayah Jakarta dan sekitarnya - Mohon tanyakan stok warna terlebih dahulu sebelum chekout, jika tidak ad konfirmasi akan dikirim warna random. - Hp sudah di root,, sudah ad bahasa Indonesia dan sudah di pasang custom rom miui 7 - Barang ory buka refurbish atau rekondisi. - Garansi 3 hari setelah barang di terima - Garansi tidak berlaku untuk human error ( bootloop tdk termasuk Garansi) - Kelengkapan hanya hp saja - Garansi hangus apabila pembeli tidak langsung klik terima barang apabila sudah menerima barang, karena garansi terhitung dari laporan barang sudah sampai - Garansi hangus apabila pembeli memberikan bintang 1 atau ulasan tidak sopan, karena seller siap membantu jika ada keluhan Spek singkat : * Jaringan 4g LTE * Layar 5 inch * Ram 1,5 gb * Internal 8gb,micro sd up to 256 gb * Os kitkat * Kamera 8mp * Gunakan sdcard untuk menyimpan * Kelengkapan hanya hp saja * Spek lengkap bisa cek google Kami tidak melayani transaksi di luar tokopedia, slain di tokopedia adalah penipuan..",100% pembeli merasa puas,3 rating • 2 ulasan
13,https://www.tokopedia.com/farahmila/hp-baru-viv0-v27e-hp-murah-7-8inci-layar-penuh-handphone-12gb51g2b?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D20250301042531E7F72256397B2D1A4E75%26src%3Dsearch,"Q: Apakah ini mendukung pengiriman uang (COD)? A: Ya, kami mendukung transfer tunai.  Q: Apakah barang dijamin? A: Ya, jika ada masalah dengan verifikasi, kami memberikan layanan kompensasi dan pengembalian.  Ketentuan Pengembalian: - Garansi hanya berlaku jika segel masih utuh dan tidak ada human error - Ongkos kirim dan retur sepenuhnya ditanggung pembeli - Barang yang dikembalikan harus tidak rusak dan disegel  Melihat: - Order masuk jam 00:00 s/d 18:00 Pengiriman di hari yang sama..  Setelah itu akan dikirim keesokan harinya Mungkin akan tiba dalam waktu sekitar 1-3 hari. It may arrive in about 1-3 days.  Specification: 1.Model No.:V27e 2.Platform : Qualcomm 888+ 3.Standby: Dual sim dual standby(A slot support SIM card, another slot support SIM card or TF card) 4.Screen: 7.8 HD+ Full Display 1080X2320 5.Speaker: 1511 Box Speaker 6.Frequency: GSM850, 3G: WCDMA2100MHz，5G LTE  5G7.Vibration: Support 8.Colors:   Black/Gold/Light Blue/Green/Purple 9.Memory: 16GB RAM+1TB ROM 10.Multi Media: MP3/MP4/3GP/FM Radio/Bluetooth 11.Camera: 48MP+72MP 12.Multi Function: Full screen, Face recognition, Dual SIM, Wifi, GPS, Gravity Sensor, Alarm ,Calendar ,Calculator ,Audio recorder ,Video recorder, WAP/MMS/GPR, Image viewer,E-Book,World clock,Tasks card rear flash IML rear cover 13.Languages: Multi-language support 14.Others: Android OS 12.0 System 15.Battery:8000Mah Lithium-ion battery 16.Type-C plug 17.Ultra unibody  Package Included: 1 x Smartphone, 1 x Charger Adapter, 1 x Headphones, 1 x User Manual 1 x phone case 1 x Protection film   SKU : 3131/1524023138096463872/55",100% pembeli merasa puas,1 rating • 1 ulasan
14,https://www.tokopedia.com/selaluadanih/itel-rs4-12gb-256gb-12-256-8-128-baru-new-original-resmi-hp-game-murah-12-256gb-white-99a67?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D20250301042531E7F72256397B2D1A4E75%26src%3Dsearch,"Cicilan Mudah dengan atau Tanpa Kartu kredit, Proses mudah hanya 3 Menit Penting.!! *Barang Dijamin 100% Brand New In Box + Segel Unit dan Aksesoris *Barang 100% ORIGINAL Garansi UANG KEMBALI *Garansi Resmi ITEL Indonesia 1 Tahun *Jaminan IMEI Terdaftar di Indonesia",Customer satisfaction information not found.,Rating information not found.
15,https://www.tokopedia.com/rrnumerouno/samsung-a25-5g-nfc-8-256gb-garansi-resmi-black-8-128gb-blue-black-8-256gb-2edcb?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Spesifikasi -Processor : Octa-Core -Size : 6.5"" -Technology : Super AMOLED 120Hz -Resolution : FHD+ -Rear Camera Resolution : 50.0 MP + 8.0 MP + 2.0 MP -Main Camera Auto Focus : Yes -Rear Camera - OIS : Yes -Rear Camera - Zoom : Digital Zoom up to 10x -Front Camera Resolution : 13.0 MP -Front Camera Auto Focus : No ""-Video Resolution : UHD 4K (3840 x 2160)@30fps slow motion: 480fps @HD,240fps @HD"" -RAM : 8GB -ROM : 256GB -SIM Tray : Dual-SIM -Network Type : 5G -USB Interface : USB Type-C -USB Version : USB 2.1 -Earjack : 3.5mm Stereo -Bluetooth Version : Bluetooth v5.3 -NFC : Yes -Battery Capacity : 5000 mAh",100% pembeli merasa puas,36 rating • 16 ulasan
16,https://www.tokopedia.com/laku9/xiaomi-redmi-12c-128gb-new-garansi-resmi-mi-12-c-4-128-4-64-3-32-biru-3-32-57b28?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Xiaomi Redmi 12c 100% BNIB New dan Garansi Resmi Xiaomi Indonesia atau dana kembali utuh Jaringan GSM / CDMA / HSPA / EVDO / LTE Sistem Operasi Android 12 Prosesor Mediatek MT6769Z Helio G85 (12nm), Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) GPU Mali-G52 MC2 RAM 4/3 GB Kapasitas 128/64/32 GB Ukuran Layar 6.71 inch Tipe Layar IPS LCD, 500 nits (typ) Resolusi Layar 720 x 1650 pixels (~268 ppi density) Kamera Belakang Dual 50 MP, (wide), PDAF 0.08 MP (depth Kamera Depan 5 MP Audio Loudspeaker & 3.5mm jack WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetooth 5.1, A2DP, LE GPS GPS, GLONASS, BDS, GALILEO Sensor Fingerprint (rear-mounted), accelerometer Virtual proximity sensing Baterai 5000 mAh Pengisian Daya 10W wired Slot Memori Eksternal MicroSD Slot SIM Dual Nano SIM Berat 192 gr Dimensi 168.8 x 76.4 x 8.8 mm",97% pembeli merasa puas,38 rating • 17 ulasan
17,https://www.tokopedia.com/gemilangponseljkt/hp-note-11-4g-6-128gb-garansi-1-year-fullset-hitam-3c45e?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"WELCOME TO GEMILANG PONSEL BIASAKAN MEMBACA DESKRIPSI SEBELUM MEMBELI , ORDER = SETUJU GARANSI TOKO 1 TAHUN BISA PERPANJANG PRODUK READY, BARU DAN BERSEGEL. Spesifikasi Xiaomi Redmi Note 11 6/128GB SIM Dual SIM (Nano-SIM, dual stand-by) DISPLAY Type AMOLED, 90Hz, 700 nits, 1000 nits (peak) Size 6.43 inches, 99.8 cm2 (~84.5% screen-to-body ratio) Protection Corning Gorilla Glass 3 PLATFORM OS Android 11, MIUI 13 Chipset Qualcomm SM6225 Snapdragon 680 4G (6 nm) CPU Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver) GPU Adreno 610 internal 128GB 6GB RAM MAIN CAMERA Quad 50 MP, f/1.8, 26mm (wide), 1/2.76"", 0.64µm, PDAF 8 MP, f/2.2, 118˚ (ultrawide), 1/4"", 1.12µm 2 MP, f/2.4, (macro) 2 MP, f/2.4, (depth) Features LED flash, HDR, panorama Second Refurbish Video 1080p@30fps SELFIE CAMERA Single 13 MP, f/2.4, (wide), 1/3.1"", 1.12µm Video 1080p@30fps BATTERY Type Li-Po 5000 mAh, non-removable KELENGKAPAN : • HANDPHONE - DUS HANDPHONE - CHARGER - HEADSET - FREE ANTIGORES DAN SOFTCASE (RANDOM) • TIDAK ADA KARTU GARANSI ( PENDAFTARAN GARANSI SEKALIGUS PERPANJANG CUKUP BINTANG 5 ) GARANSI TIDAK BERLAKU APABILA : • BINTANG DIBAWAH 5 DAN ATAU BAD ULASAN • BARANG SUDAH DI BONGKAR ( SEGEL MESIN RUSAK ) • SUDAH PERNAH DI SERVICE DI TEMPAT LAIN • HUMAN ERROR ( JATUH , TERBAKAR ATAU KENA AIR ) TIDAK MENERIMA REFUND DENGAN ALASAN APAPUN KECUALI PERSETUJUAN KEDUA BELAH PIHAK DIANTARANYA : - BARANG SEGEL TOKO KAMI (AKAN DICEK KETIKA BARANG SAMPAI DI SELLER) - KONDISI BARANG SAMA PADA SAAT DITERIMA TIDAK PECAH, RUSAK ATAU LECET JIKA TERBUKTI ADA KERUSAKAN FISIK AKAN DIKENAI BIAYA - DIKENAKAN BIAYA BOX 50.000 ( Refund dana hanya bisa melalui aplikasi marketplace )",80% pembeli merasa puas,5 rating • 2 ulasan
18,https://www.tokopedia.com/indigoceluler/xiaomi-poco-x7-5g-garansi-resmi-1730921950571365585?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Garansi Resmi 15bln BNIB Norepack Prosesor:Dimensity 7300-Ultra Proses manufaktur 4 nm CPU: CPU octa-core, hingga 2,5 GHz GPU: Mali-G615 MC2 Penyimpanan & RAM:8+256 GB, 12+512 GB Bobot: 185,5 g (plastik) /190 g（PU） Layar CrystalRes AMOLED 6,67"" Refresh rate: Hingga 120 Hz Resolusi: 2712 x 1220 (resolusi 1.5K) Kamera utama 50 MP dengan OIS Kamera ultra-lebar 8 MP Perekaman video dengan kamera belakang4K pada 24/30 fps1080p pada 30/60 fps720p pada kecepatan 30 fpsGerakan lambat: 1080p pada 120 fpsGerakan lambat: 720p pada 120/240 fps Kamera depan 20 MP Perekaman video dengan kamera depan1080p pada 30/60 fps720p pada kecepatan 30 fps 5.110 mAh (std.)Pengisian daya turbo 45 WPengisi daya bawaan 45W Keamanan Sensor sidik jari di layar AI Face Unlock NFC Ya Dual SIM, dual standby（5G+5G, 5G+4G） Audio:Dual speakerDolby Atmos Sensor Sensor jarak | Sensor cahaya sekitar | Akselerometer | Kompas elektrik | IR blaster｜Giroskop | Motor linear sumbu x Tahan Air & Debu IP68 Sistem operasi Xiaomi HyperOS Isi kemasan Ponsel / Adaptor / Kabel USB Tipe C / Alat Pembuka SIM / Casing Pelindung / Panduan Memulai Cepat / Kartu Garansi",100% pembeli merasa puas,2 rating • 1 ulasan
19,https://www.tokopedia.com/distriponsel/xiaomi-redmi-14c-8-256-gb-6-128-gb-redmi-14-c-garansi-resmi-not-12-c-13-c-14c-6-128-black-non-bundle-f53bb?extParam=ivf%3Dtrue%26keyword%3Dhp+murah&src=topads,"Untuk Produk Xiaomi, Vivo, Realme, OPPO, Samsung, Infinix kami Unseal semua yaa, hanya untuk aktivasi, selebihnya dijamin tidak ada yang ditukar/ganti Tersedia juga aksesoris kompatible dengan produk ini : Anti Gores: https://www.tokopedia.com/distriponsel/anti-gores-jelly-tempered-glass-hydrogel-xiaomi-samsung-vivo-oppo-real TWS: https://www.tokopedia.com/distriponsel/pioneer-earphone-series-headset-hp-murah-pioneer Powerbank: https://www.tokopedia.com/distriponsel/realme-powerbank-power-bank-2i-10000mah-quick-charge-dual-output Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) : Ekstra Bubble: https://www.tokopedia.com/distriponsel/ekstra-bubble-wrap-untuk-packing Packing Kayu: https://www.tokopedia.com/distriponsel/packing-kayu-untuk-handphone Review Customer Distributor Ponsel : https://www.tokopedia.com/distriponsel/review Mengenai Varian : Non Bundle / Variant Warna = Tidak dapat bonus yang seperti digambar Bundle Headset = Dapat bonus Headset Bundle Powerbank = Dapat bonus Realme Powerbank Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel Bundle Lengkap = Dapat semua bonus yang disebutkan diatas Untuk varian Promo barang sama, harga lebih murah karena varian tersebut dapat diskon dari tokopedia, untuk warna yang ready bisa cek divarian dan wajib cantumkan warna dicatatan ketika order. Jika tidak, kami kirim sesuai stock yang tersedia dan tidak bisa komplain warna. *Dengan syarat & ketentuan. Tersedia 2 Variant : Xiaomi Redmi 14C 6/128GB 8/256GB Black, Blue, Purple Xiaomi Redmi 13C 6/128GB Midnight Black, Green Pastikan Varian yang dipilih sudah sesuai, tidak diperbolehkan komplain karena salah pilih varian! Spesifikasi Produk : DISPLAY Type IPS LCD, 120Hz, 450 nits (typ), 600 nits (HBM) Size 6.88 inches, 112.4 cm2 (~84.0% screen-to-body ratio) Resolution 720 x 1640 pixels (~260 ppi density) PLATFORM OS Android 14, HyperOS Chipset Mediatek Helio G81 Ultra CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) GPU Mali-G52 MC2 MEMORY Card slot microSDXC (dedicated slot) Internal 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 4GB RAM, 256GB 8GB RAM eMMC 5.1 MAIN CAMERA Dual 50 MP, f/1.8, 28mm (wide), PDAF 2 MP, f/2.4, (depth) 0.08 MP (auxiliary lens) Features LED flash, HDR Video 1080p@30fps SELFIE CAMERA Single 13 MP, f/2.0 Features HDR Video 1080p@30fps SOUND Loudspeaker Yes 3.5mm jack Yes COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band Bluetooth 5.4, A2DP, LE Positioning GPS, GLONASS, GALILEO, BDS NFC Yes",98% pembeli merasa puas,206 rating • 78 ulasan
20,https://www.tokopedia.com/wahanaacesories/hp-oppo-f7-ram-4gb-rom-64gb-garansi-oppo-red-black-silver-merah?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Ready Bossss  OPPO F7 RAM 4GB / 64GB  Spesifikasi :  Jaringan : GPRS, EDGE, 3G, 4G LTE HSDPA: 42.2 mbps  amp;amp;amp;amp;amp;amp;amp;amp; HSUPA : 5.76 mbps LTE Cat 6 300/50 Mbps Dual SIM Dimensi Dimensi : 156 x 75.3 x 7.8 mm Berat : 158 gram Bahan : Metal LED Notifikasi : Ada Layar Layar 6.23 inci LTPS IPS LCD Resolusi 1080 x 2280 pixels Rasio 19 : 9 Kerapatan ~ 405 ppi Full Screen Display Corning Gorilla Glass 5 Sistem Operasi Android v8.0 Oreo ColorOS 5.0 Prosesor Chipset : MediaTek Helio P60 CPU : Octa Core 2.0 GHz GPU : Mali-G72 MP3 RAM 4 GB Memori Internal 64 GB Eksternal 256 GB Kamera Belakang 16 MP, f/1.8 Phase Detection Autofocus LED Flash Video 1080p@30fps Kamera Depan 25 MP, f/2.0 Sony IMX576 AR Sticker A.I-Powered Selfie Sensor Facial Unlock Fingerprint Accelerometer Proximity Gyroscope Compass  Diamond Black Baterai Li-Ion 3400 mAh  Non-Removable",100% pembeli merasa puas,11 rating • 10 ulasan
21,https://www.tokopedia.com/cuan-gadgetid/vivo-v40-lite-4g-8-256-vivo-v-40-lite-4g-nfc-8-128-garansi-resmi-indonesia-8-128-silver-bonus-30-item-8f6fc?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"VIVO V40 LITE 4G RAM 8GB ROM 128GB VIVO V40 LITE 4G RAM 8GB ROM 256GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN VIVO INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Vivo Indonesia WARNA : - TITANIUM SILVER - CARBON BLACK - PEARL VIOLET PAKET BONUS CUAN : 1. XIAOMI AIRDOTS TWS / OLIKE WIRELESS SPEAKER / JBL GO 3 / VR BOX / REALME BUDS PLUS / FOOMEE SMARTBACKPACK / MICROSD 32GB 2. SMARTBAND / POWERBANK / MOBILE RADIATOR FAN *PILIH SALAH SATU 3. FREE ASURANSI PENGIRIMAN 4. SIM CARD ADAPTER 5. KACAMATA ANTI RADIASI 6. MASKER 1 BOX ISI 50PCS 7. MASK BRACKET 8. MASK CONNECTOR 9. STICKY CARD SLOT 10. KARTU PERDANA 11. GAMING FINGER SLEEVE 12. CUANGADGETID OFFICIAL LANYARD 13. STAND CARD HOLDER 14. KIPAS OTG 15. LED STICK 16. SELFIE LED 17. SOFTCASE (INCLUDE) 18. ANTIGORES (INCLUDE) 19. KABEL DATA 20. WATERPROOF 21. PELINDUNG KABEL 22. KONEKTOR OTG TYPE-C 23. I-RING 24. GURITA 25. POP SOCKET 26. GANTUNGAN HP 27. STAND HP 28. TRIPOD 29. BOX PACKING 30. BUBBLE WRAP PACKING *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,2 rating • 1 ulasan
22,https://www.tokopedia.com/wahanaacesories/hp-oppo-a57-ram-3gb-rom-32gb-garansi-oppo-gold-black-emas?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Ready ......  HP OPPO A57 RAM 3GB ROM 32GB GARANSI OPPO RESMI INDONESIA  Detail Produk : Ukuran layar: 5.2 inci, 720 x 1280 pixels, IPS LCD capacitive touchscreen, 16M colors Memori: RAM 3 GB, ROM 32 GB, MicroSD up to 256 GB Sistem operasi: ColorOS 3.0, based on Android 6.0 (Marshmallow) CPU: Qualcomm MSM8940 Snapdragon 435 Octa-core 1.4 GHz Cortex-A53 GPU: Adreno 505 Kamera: 13 MP, f/2.2, phase detection autofocus, LED flash, depan 16 MP, f/2.0, 1.12 'm pixel size, 1080p. SIM: Dual SIM (Nano-SIM) Baterai: Non-removable Li-Ion 2900 mAh Berat: 147 gram Garansi Resmi 1 Tahun  Informasi produk : Merk : Oppo Mobile GSM : 850, 900, 1800, 1900 Koneksi Data : GSM/HSPA/LTE Dimension   Weight 149.1 x 72.9 x 7.7 mm / 147 g Ukuran Layar : 5.2 inci  Tipe Layar : IPS LCD capacitive touchscreen Resolusi 720 x 1280 pixels Sistem Operasi : Android OS, v6.0 (Marshmallow) RAM : 32 MB Kapasitas Penyimpanan: 32 GB Kapasitas Baterai : 2900 mAh Kamera : Rear 13 MP ''\ Front 16 MP GPS : Yes, with A-GPS NFC : No Wifi : 802.11 b/g/n, hotspot USB : microUSB v2.0 Fitur : Fingerprint (front-mounted) Jenis Kartu Sim : Nano-SIM  *mohon konfirmasi (warna) melalu chat atau diskusi sebelum order... *packing bubble  Buruan Order Bosku, Produk Terbatas.......",100% pembeli merasa puas,4 rating • 4 ulasan
23,https://www.tokopedia.com/wahanaacesories/vivo-y81-ram-3gb-rom-32gb-garansi-vivo-indonesia-resmi-hitam?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"NETWORK Technology GSM / CDMA / HSPA / LTE 2G bands GSM 850 / 900 / 1800 / 1900 - SIM 1   SIM 2  CDMA 800   TD-SCDMA 3G bands HSDPA 850 / 900 / 2100 4G bands LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500) Speed HSPA, LTE GPRS Yes EDGE Yes LAUNCH Announced 2018, June Status Available. Released 2018, June BODY Dimensions 155.1 x 75 x 7.8 mm (6.11 x 2.95 x 0.31 in) Weight 146.5 g (5.15 oz) Build Front glass, plastic body SIM Dual SIM (Nano-SIM, dual stand-by) DISPLAY Type IPS LCD capacitive touchscreen, 16M colors Size 6.22 inches, 96.6 cm2 (~83.0% screen-to-body ratio) Resolution 720 x 1520 pixels, 19:9 ratio (~270 ppi density) Multitouch Yes Protection Corning Gorilla Glass (unspecified version)  - Funtouch OS 4.0 PLATFORM OS Android 8.1 (Oreo) Chipset Mediatek MT6762 Helio P22 CPU Octa-core 2.0 GHz Cortex-A53 GPU PowerVR GE8320 MEMORY Card slot microSD, up to 256 GB Internal 32 GB, 3 RAM MAIN CAMERA Single 13 MP, f/2.2, PDAF Features LED flash, HDR, panorama Video 1080p@30fps SELFIE CAMERA Single 5 MP, f/2.2 Video  SOUND Alert types Vibration; MP3, WAV ringtones Loudspeaker Yes 3.5mm jack Yes  - Active noise cancellation with dedicated mic COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot Bluetooth 5.0, A2DP, LE GPS Yes, with A-GPS, GLONASS, BDS Radio No USB microUSB 2.0 FEATURES Sensors Accelerometer, proximity, compass Messaging SMS(threaded view), MMS, Email, Push Email, IM Browser HTML5  - MP4/H.264 player - MP3/WAV/eAAC+/FLAC player - Document viewer - Photo/video editor BATTERY  Non-removable Li-Po 3260 mAh battery",100% pembeli merasa puas,12 rating • 10 ulasan
24,https://www.tokopedia.com/wahanaacesories/hp-vivo-y91-2-32gb-y91-32gb-vivo-y-91-2gb-rom-32gb-garansi-resmi-v-hitam?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"PENGIRIMAN CEPAT DAN DIJAMIN SAMPAI TUJUAN ANDA. PACKING LEBIH AMAN DENGAN MENGGUNAKAN BUBLE WARP ( FREE ).  Spesifikasi VIVO Y91: RAM 2 GB ROM 32 GB Layar 6,22 inch Baterai 4030mAh FACE UNLOCK + FINGERPRINT Kamera Depan 5MP Dual Kamera Belakang 13MP + 2MO Android Oreo 8.1 Dual Sim Card Memory Up to 256Gb  GARANSI RESMI VIVO INDONESIA  Jangan Lupa Juga Di Order Aksesorisnya ya * Scrrenn Protector https://www.tokopedia.com/wahanaacesories/temperred-glass-vivo-y91-anti-gores-kaca-vivo-y91-screen-guard-viv",100% pembeli merasa puas,49 rating • 29 ulasan
